transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,day_of_week,hour_of_day,is_weekend,is_holiday,customer_age,amount_percentile,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount,is_anomaly
txnD004789,2025-01-06 21:10:11,17.92,debit,27,False,"Pittsburgh, PA",deviceC_22,merchantC_50,branch,0,21,False,False,32,42.48751248751248,32646.0,132.63,583.1,False
txnD004790,2025-01-07 02:33:29,15.08,debit,107,False,"Kansas City, MO",deviceC_26,merchantC_31,online,1,2,False,False,32,34.995004995005,19398.0,133.54,585.01,False
txnD004791,2025-01-07 05:51:48,46.99,debit,126,False,"Minneapolis, MN",deviceC_2,merchantC_110,online,1,5,False,False,32,82.4975024975025,11899.0,133.75,584.97,False
txnD004792,2025-01-07 17:03:56,13.67,debit,354,False,"Portland, OR",deviceC_17,merchantC_87,branch,1,17,False,False,32,30.309690309690307,40328.0,132.94,583.04,False
txnD004793,2025-01-09 12:41:05,18.59,debit,135,False,"Miami, FL",deviceC_32,merchantC_145,branch,3,12,False,False,32,44.22577422577423,157029.0,133.86,584.95,False
txnD004794,2025-01-10 02:44:41,168.47,credit,254,False,"Cleveland, OH",deviceC_27,merchantC_116,online,4,2,False,False,32,96.58341658341658,50616.0,134.1,582.95,False
txnD004795,2025-01-10 10:18:39,16.13,debit,293,False,"Baltimore, MD",deviceC_2,merchantC_62,online,4,10,False,False,32,37.97202797202797,27238.0,133.3,581.04,False
txnD004796,2025-01-10 22:16:07,24.07,credit,315,False,"Cleveland, OH",deviceC_31,merchantC_89,mobile,4,22,False,False,32,57.29270729270729,43048.0,132.57,579.14,False
txnD004797,2025-01-11 08:15:55,3.51,debit,15,False,"Miami, FL",deviceC_10,merchantC_94,atm,5,8,True,True,32,1.4085914085914086,35988.0,132.31,579.19,False
txnD004798,2025-01-11 17:11:32,18.84,debit,96,False,"Atlanta, GA",deviceC_25,merchantC_117,mobile,5,17,True,True,32,44.675324675324674,32137.0,132.27,579.2,False
txnD004799,2025-01-12 04:42:53,47.11,credit,128,False,"Miami, FL",deviceC_8,merchantC_5,atm,6,4,True,True,32,82.53746253746253,41481.0,132.71,583.11,False
txnD004800,2025-01-12 17:41:10,109.08,debit,179,False,"Atlanta, GA",deviceC_4,merchantC_68,branch,6,17,True,True,32,95.30469530469531,46697.0,132.55,581.13,False
txnD004801,2025-01-14 02:48:55,15.82,debit,43,True,"Portland, OR",deviceC_22,merchantC_150,mobile,1,2,False,False,32,37.162837162837164,119265.0,133.62,585.05,False
txnD004802,2025-01-14 08:32:20,2.79,debit,187,False,"Orlando, FL",deviceC_34,merchantC_105,online,1,8,False,False,32,0.7092907092907094,20605.0,132.73,583.14,False
txnD004803,2025-01-15 00:36:05,1894.4,credit,4721,False,"Tallinn, Estoni",tempdev_32,rare_merchant,mobile,2,0,False,False,32,97.94205794205794,57825.0,114.39,459.94,True
txnD004804,2025-01-15 01:20:57,9.02,debit,331,False,"Orlando, FL",deviceC_1,merchantC_139,online,2,1,False,False,32,15.034965034965033,2692.0,113.66,458.43,False
txnD004805,2025-01-15 03:27:10,29.89,credit,174,False,"Pittsburgh, PA",deviceC_3,merchantC_36,online,2,3,False,False,32,67.06293706293707,7573.0,113.09,456.9,False
txnD004806,2025-01-15 19:37:37,4.81,credit,345,False,"Orlando, FL",deviceC_9,merchantC_124,atm,2,19,False,False,32,3.7062937062937062,58227.0,102.76,441.0,False
txnD004807,2025-01-15 23:55:35,3.09,debit,259,False,"Minneapolis, MN",deviceC_18,merchantC_143,online,2,23,False,False,32,0.9390609390609391,15478.0,102.08,439.56,False
txnD004808,2025-01-16 03:57:41,9.45,credit,273,False,"Kansas City, MO",deviceC_11,merchantC_34,online,3,3,False,False,32,16.513486513486512,14526.0,101.97,439.58,False
txnD004809,2025-01-16 20:12:54,16.92,credit,348,False,"Orlando, FL",deviceC_2,merchantC_38,atm,3,20,False,False,32,40.019980019980025,58513.0,101.96,439.58,False
txnD004810,2025-01-16 22:53:54,21.88,debit,194,True,"Pittsburgh, PA",deviceC_25,merchantC_151,branch,3,22,False,False,32,52.01798201798202,9660.0,101.42,438.12,False
txnD004811,2025-01-17 08:03:00,10.56,credit,130,False,"Orlando, FL",deviceC_28,merchantC_66,atm,4,8,False,False,32,20.269730269730267,32946.0,101.43,438.12,False
txnD004812,2025-01-18 11:40:27,15.52,debit,145,False,"Kansas City, MO",deviceC_3,merchantC_31,atm,5,11,True,True,32,36.303696303696306,99447.0,101.51,438.1,False
txnD004813,2025-01-19 02:39:21,50.55,debit,24,False,"Minneapolis, MN",deviceC_27,merchantC_80,branch,6,2,True,True,32,84.2957042957043,53934.0,101.62,438.09,False
txnD004814,2025-01-19 06:03:20,13.42,credit,309,False,"Portland, OR",deviceC_14,merchantC_3,online,6,6,True,True,32,29.660339660339663,12239.0,101.02,436.66,False
txnD004815,2025-01-19 18:15:00,18.99,debit,15,False,"Miami, FL",deviceC_9,merchantC_5,branch,6,18,True,True,32,44.97502497502497,43900.0,101.34,438.13,False
txnD004816,2025-01-19 18:46:11,2.66,debit,85,True,"Kansas City, MO",deviceC_21,merchantC_111,online,6,18,True,True,32,0.5794205794205795,1871.0,100.68,436.71,False
txnD004817,2025-01-19 19:18:07,35.89,debit,225,False,"Baltimore, MD",deviceC_19,merchantC_76,online,6,19,True,True,32,73.84615384615385,1916.0,100.24,435.26,False
txnD004818,2025-01-20 13:14:11,43.37,debit,255,False,"Cleveland, OH",deviceC_28,merchantC_51,online,0,13,False,False,32,80.0999000999001,64564.0,100.86,436.68,False
txnD004819,2025-01-21 18:39:22,6.42,debit,134,False,"Baltimore, MD",deviceC_32,merchantC_47,branch,1,18,False,False,32,7.062937062937063,105911.0,101.04,438.17,False
txnD004820,2025-01-24 04:02:53,12.0,debit,220,False,"Pittsburgh, PA",deviceC_8,merchantC_72,online,4,4,False,False,32,24.915084915084915,206611.0,103.64,445.64,False
txnD004821,2025-01-24 05:11:16,1.7,debit,212,True,"Portland, OR",deviceC_32,merchantC_68,branch,4,5,False,False,32,0.03996003996003996,4103.0,102.93,444.15,False
txnD004822,2025-01-24 05:55:23,12.15,credit,62,False,"Atlanta, GA",deviceC_12,merchantC_111,online,4,5,False,False,32,25.354645354645356,2647.0,102.8,444.17,False
txnD004823,2025-01-25 15:45:04,14.24,debit,111,True,"Kansas City, MO",deviceC_29,merchantC_59,branch,5,15,True,True,32,32.11788211788212,121781.0,102.79,444.17,False
txnD004824,2025-01-25 22:52:36,13.52,debit,283,False,"Portland, OR",deviceC_21,merchantC_89,atm,5,22,True,True,32,29.92007992007992,25652.0,102.17,442.68,False
txnD004825,2025-01-25 22:56:15,6.39,credit,320,False,"Pittsburgh, PA",deviceC_20,merchantC_2,branch,5,22,True,True,32,6.963036963036963,219.0,101.51,441.21,False
txnD004826,2025-01-26 19:21:01,8.6,debit,271,False,"Minneapolis, MN",deviceC_2,merchantC_48,branch,6,19,True,True,32,13.616383616383617,73486.0,101.51,441.21,False
txnD004827,2025-01-28 07:58:59,76.05,credit,48,False,"Orlando, FL",deviceC_18,merchantC_107,atm,1,7,False,False,32,92.16783216783216,131878.0,101.33,439.69,False
txnD004828,2025-01-29 23:27:57,28.54,credit,265,False,"Orlando, FL",deviceC_9,merchantC_132,atm,2,23,False,False,32,65.14485514485514,142138.0,102.11,442.67,False
txnD004829,2025-02-01 01:38:57,5.84,debit,102,False,"Raleigh, NC",deviceC_22,merchantC_52,atm,5,1,True,True,32,5.664335664335664,180660.0,102.03,442.68,False
txnD004830,2025-02-01 03:57:12,21.83,debit,168,False,"Atlanta, GA",deviceC_34,merchantC_1,atm,5,3,True,True,32,51.8981018981019,8295.0,101.48,441.19,False
txnD004831,2025-02-01 06:18:27,58.83,debit,121,False,"Atlanta, GA",deviceC_28,merchantC_1,mobile,5,6,True,True,32,87.91208791208791,8475.0,101.19,439.68,False
txnD004832,2025-02-01 14:15:06,46.09,credit,226,False,"Cleveland, OH",deviceC_13,merchantC_101,branch,5,14,True,True,32,81.7982017982018,28599.0,100.81,438.2,False
txnD004833,2025-02-02 22:20:27,2331.64,debit,8279,False,"Accra, Ghana",tempdev_34,rare_merchant,atm,6,22,True,True,32,98.16183816183816,115521.0,94.59,394.18,True
txnD004834,2025-02-03 10:26:25,28.78,debit,295,False,"Cleveland, OH",deviceC_8,merchantC_157,online,0,10,False,False,32,65.56443556443557,43558.0,94.14,392.87,False
txnD004835,2025-02-04 16:48:10,22.54,debit,89,False,"Portland, OR",deviceC_8,merchantC_136,branch,1,16,False,False,32,53.926073926073926,109305.0,94.29,392.84,False
txnD004836,2025-02-05 11:18:14,11.08,debit,22,False,"Kansas City, MO",deviceC_18,merchantC_32,online,2,11,False,False,32,22.087912087912088,66604.0,94.26,392.84,False
txnD004837,2025-02-05 11:20:47,75.23,debit,196,False,"Miami, FL",deviceC_12,merchantC_159,online,2,11,False,False,32,92.02797202797203,153.0,94.13,391.51,False
txnD004838,2025-02-05 14:34:42,16.11,debit,69,False,"Cleveland, OH",deviceC_29,merchantC_101,atm,2,14,False,False,32,37.9020979020979,11635.0,93.61,390.24,False
txnD004839,2025-02-05 20:18:23,4.46,debit,238,False,"Atlanta, GA",deviceC_33,merchantC_136,atm,2,20,False,False,32,2.937062937062937,20621.0,93.01,388.99,False
txnD004840,2025-02-05 22:41:05,30.09,debit,325,False,"Atlanta, GA",deviceC_23,merchantC_125,atm,2,22,False,False,32,67.2027972027972,8562.0,93.07,388.98,False
txnD004841,2025-02-08 05:21:39,24.65,debit,90,False,"Baltimore, MD",deviceC_6,merchantC_62,mobile,5,5,True,True,32,58.35164835164836,196834.0,93.58,391.6,False
txnD004842,2025-02-08 20:32:19,39.29,debit,195,False,"Baltimore, MD",deviceC_20,merchantC_29,branch,5,20,True,True,32,77.04295704295704,54640.0,93.96,392.91,False
txnD004843,2025-02-08 22:15:24,18.67,debit,60,False,"Atlanta, GA",deviceC_17,merchantC_113,online,5,22,True,True,32,44.43556443556444,6185.0,93.46,391.62,False
txnD004844,2025-02-09 01:12:27,44.12,debit,184,False,"Minneapolis, MN",deviceC_5,merchantC_44,atm,6,1,True,True,32,80.63936063936063,10623.0,93.68,391.58,False
txnD004845,2025-02-09 20:30:16,14.19,credit,18,False,"Cleveland, OH",deviceC_6,merchantC_49,branch,6,20,True,True,32,31.91808191808192,69469.0,93.15,390.31,False
txnD004846,2025-02-10 06:08:24,10.61,debit,46,False,"Raleigh, NC",deviceC_29,merchantC_30,atm,0,6,False,False,32,20.38961038961039,34688.0,93.1,390.32,False
txnD004847,2025-02-10 07:23:28,20.34,debit,292,False,"Kansas City, MO",deviceC_6,merchantC_4,branch,0,7,False,False,32,48.57142857142857,4504.0,92.61,389.05,False
txnD004848,2025-02-10 17:42:11,5.77,debit,251,False,"Miami, FL",deviceC_13,merchantC_70,mobile,0,17,False,False,32,5.414585414585415,37123.0,92.42,389.09,False
txnD004849,2025-02-10 19:08:57,42.64,credit,230,True,"Raleigh, NC",deviceC_31,merchantC_48,atm,0,19,False,False,32,79.54045954045954,5206.0,92.32,389.1,False
txnD004850,2025-02-11 00:33:10,29.84,debit,143,False,"Raleigh, NC",deviceC_34,merchantC_44,atm,1,0,False,False,32,67.01298701298701,19453.0,93.15,391.66,False
txnD004851,2025-02-11 15:27:36,24.55,credit,93,False,"Pittsburgh, PA",deviceC_10,merchantC_65,online,1,15,False,False,32,58.14185814185814,53666.0,92.69,390.37,False
txnD004852,2025-02-12 16:52:02,29.73,credit,251,False,"Kansas City, MO",deviceC_20,merchantC_122,mobile,2,16,False,False,32,66.84315684315685,91466.0,92.27,389.1,False
txnD004853,2025-02-13 18:00:04,22.44,debit,276,False,"Raleigh, NC",deviceC_22,merchantC_124,online,3,18,False,False,32,53.62637362637363,90482.0,92.65,390.37,False
txnD004854,2025-02-14 07:53:21,34.76,credit,40,True,"Baltimore, MD",deviceC_32,merchantC_33,branch,4,7,False,False,32,72.8071928071928,49997.0,92.26,389.09,False
txnD004855,2025-02-14 19:15:46,61.53,credit,172,False,"Miami, FL",deviceC_17,merchantC_93,atm,4,19,False,False,32,88.77122877122878,40945.0,92.06,387.8,False
txnD004856,2025-02-14 20:53:15,46.83,debit,254,False,"Cleveland, OH",deviceC_25,merchantC_140,online,4,20,False,False,32,82.33766233766234,5849.0,91.76,386.53,False
txnD004857,2025-02-15 17:23:38,12.16,credit,180,False,"Raleigh, NC",deviceC_29,merchantC_70,online,5,17,True,True,32,25.414585414585417,73823.0,92.03,387.81,False
txnD004858,2025-02-16 04:58:31,15.77,debit,236,False,"Pittsburgh, PA",deviceC_16,merchantC_94,online,6,4,True,True,32,36.96303696303696,41693.0,91.53,386.57,False
txnD004859,2025-02-16 14:05:47,15.32,debit,71,False,"Orlando, FL",deviceC_23,merchantC_21,online,6,14,True,True,32,35.83416583416583,32836.0,91.73,387.84,False
txnD004860,2025-02-16 16:07:59,72.97,debit,22,False,"Atlanta, GA",deviceC_34,merchantC_60,atm,6,16,True,True,32,91.72827172827172,7332.0,91.61,386.56,False
txnD004861,2025-02-17 10:02:03,62.81,debit,285,True,"Atlanta, GA",deviceC_16,merchantC_153,branch,0,10,False,False,32,89.13086913086913,64444.0,91.65,386.56,False
txnD004862,2025-02-17 11:27:26,18.95,debit,119,False,"Minneapolis, MN",deviceC_13,merchantC_25,branch,0,11,False,False,32,44.85514485514486,5123.0,91.18,385.33,False
txnD004863,2025-02-17 14:13:20,18.62,credit,217,False,"Portland, OR",deviceC_19,merchantC_144,online,0,14,False,False,32,44.32567432567433,9954.0,90.71,384.11,False
txnD004864,2025-02-19 02:33:22,7.89,debit,287,False,"Orlando, FL",deviceC_17,merchantC_16,atm,2,2,False,False,32,11.518481518481519,130802.0,91.15,385.33,False
txnD004865,2025-02-19 14:35:07,25.21,debit,348,False,"Kansas City, MO",deviceC_8,merchantC_23,online,2,14,False,False,32,59.58041958041959,43305.0,90.72,384.11,False
txnD004866,2025-02-20 07:48:31,22.73,debit,119,False,"Portland, OR",deviceC_34,merchantC_137,online,3,7,False,False,32,54.2957042957043,62004.0,90.28,382.9,False
txnD004867,2025-02-20 16:43:14,27.7,credit,268,False,"Pittsburgh, PA",deviceC_28,merchantC_113,atm,3,16,False,False,32,63.76623376623377,32083.0,89.88,381.69,False
txnD004868,2025-02-21 02:14:25,30.7,credit,78,False,"Orlando, FL",deviceC_7,merchantC_147,atm,4,2,False,False,32,68.01198801198801,34271.0,89.79,381.71,False
txnD004869,2025-02-21 17:24:03,48.76,debit,336,False,"Raleigh, NC",deviceC_20,merchantC_65,mobile,4,17,False,False,32,83.31668331668331,54578.0,89.87,382.94,False
txnD004870,2025-02-22 18:14:55,10.4,debit,307,True,"Portland, OR",deviceC_22,merchantC_33,mobile,5,18,True,True,32,19.730269730269733,89452.0,89.91,386.63,False
txnD004871,2025-02-22 20:38:58,7.43,debit,58,False,"Kansas City, MO",deviceC_20,merchantC_90,online,5,20,True,True,32,10.04995004995005,8643.0,89.37,385.41,False
txnD004872,2025-02-23 15:24:22,32.2,credit,184,False,"Orlando, FL",deviceC_30,merchantC_56,online,6,15,True,True,32,69.88011988011988,67524.0,88.99,384.18,False
txnD004873,2025-02-26 06:57:30,24.78,debit,342,False,"Kansas City, MO",deviceC_31,merchantC_150,atm,2,6,False,False,32,58.681318681318686,228788.0,90.76,389.15,False
txnD004874,2025-02-26 09:00:32,11.37,debit,340,False,"Minneapolis, MN",deviceC_16,merchantC_110,atm,2,9,False,False,32,23.016983016983016,7382.0,90.23,387.9,False
txnD004875,2025-02-27 11:29:24,15.28,credit,357,False,"Atlanta, GA",deviceC_7,merchantC_110,online,3,11,False,False,32,35.6943056943057,95332.0,89.74,386.66,False
txnD004876,2025-02-27 16:33:04,6.45,debit,263,False,"Pittsburgh, PA",deviceC_9,merchantC_63,atm,3,16,False,False,32,7.172827172827173,18220.0,89.19,385.45,False
txnD004877,2025-02-27 19:32:35,31.15,debit,52,False,"Minneapolis, MN",deviceC_8,merchantC_128,atm,3,19,False,False,32,68.58141858141859,10771.0,88.82,384.21,False
txnD004878,2025-02-28 11:19:44,22.1,credit,113,False,"Miami, FL",deviceC_19,merchantC_33,mobile,4,11,False,False,32,52.58741258741259,56829.0,88.93,384.19,False
txnD004879,2025-02-28 14:29:29,10.05,debit,24,True,"Raleigh, NC",deviceC_9,merchantC_150,atm,4,14,False,False,32,18.56143856143856,11385.0,88.42,383.0,False
txnD004880,2025-03-01 04:47:17,13.39,debit,145,False,"Atlanta, GA",deviceC_27,merchantC_155,online,5,4,True,True,33,29.570429570429567,51468.0,67.74,287.52,False
txnD004881,2025-03-02 02:38:55,53.09,debit,264,False,"Baltimore, MD",deviceC_11,merchantC_105,branch,6,2,True,True,33,85.5944055944056,78698.0,68.48,289.34,False
txnD004882,2025-03-03 02:25:45,49.96,debit,271,False,"Pittsburgh, PA",deviceC_20,merchantC_57,branch,0,2,False,False,33,83.93606393606393,85610.0,68.1,289.32,False
txnD004883,2025-03-03 17:15:42,55.06,debit,214,False,"Atlanta, GA",deviceC_14,merchantC_46,online,0,17,False,False,33,86.40359640359641,53397.0,68.02,288.38,False
txnD004884,2025-03-04 22:36:12,18.1,debit,151,False,"Minneapolis, MN",deviceC_7,merchantC_115,online,1,22,False,False,33,42.997002997002994,105630.0,68.21,290.26,False
txnD004885,2025-03-05 06:40:43,49.89,credit,252,True,"Cleveland, OH",deviceC_21,merchantC_21,branch,2,6,False,False,33,83.8961038961039,29071.0,68.09,289.31,False
txnD004886,2025-03-05 19:24:27,13.31,debit,307,False,"Cleveland, OH",deviceC_25,merchantC_16,atm,2,19,False,False,33,29.2007992007992,45824.0,67.73,288.39,False
txnD004887,2025-03-07 21:25:43,23.23,credit,316,False,"Atlanta, GA",deviceC_12,merchantC_122,mobile,4,21,False,False,33,55.514485514485514,180076.0,69.03,292.12,False
txnD004888,2025-03-07 21:34:59,9.26,debit,199,False,"Minneapolis, MN",deviceC_20,merchantC_138,mobile,4,21,False,False,33,15.954045954045954,556.0,68.64,291.18,False
txnD004889,2025-03-08 21:08:36,6.35,credit,252,False,"Kansas City, MO",deviceC_3,merchantC_139,online,5,21,True,True,33,6.873126873126874,84817.0,55.1,241.72,False
txnD004890,2025-03-09 05:20:11,22.26,credit,100,False,"Kansas City, MO",deviceC_32,merchantC_132,online,6,5,True,True,33,53.07692307692308,29495.0,54.88,240.93,False
txnD004891,2025-03-10 12:08:28,28.4,credit,310,False,"Pittsburgh, PA",deviceC_1,merchantC_112,online,0,12,False,False,33,64.83516483516483,110897.0,55.29,241.69,False
txnD004892,2025-03-11 00:12:09,52.06,debit,280,False,"Portland, OR",deviceC_26,merchantC_145,atm,1,0,False,False,33,85.11488511488511,43421.0,55.27,240.89,False
txnD004893,2025-03-11 05:22:40,7.08,debit,226,False,"Portland, OR",deviceC_7,merchantC_2,online,1,5,False,False,33,8.941058941058941,18631.0,54.96,240.13,False
txnD004894,2025-03-11 12:19:32,72.38,debit,177,False,"Pittsburgh, PA",deviceC_10,merchantC_81,atm,1,12,False,False,33,91.6083916083916,25012.0,55.28,240.12,False
txnD004895,2025-03-13 14:11:31,24.4,credit,195,True,"Raleigh, NC",deviceC_17,merchantC_135,atm,3,14,False,False,33,57.82217782217782,179519.0,55.55,242.47,False
txnD004896,2025-03-13 19:31:01,153.3,debit,113,False,"Raleigh, NC",deviceC_6,merchantC_56,online,3,19,False,False,33,96.42357642357642,19170.0,56.2,241.79,False
txnD004897,2025-03-14 00:56:44,9.81,credit,288,False,"Baltimore, MD",deviceC_3,merchantC_104,branch,4,0,False,False,33,17.902097902097903,19543.0,55.89,241.02,False
txnD004898,2025-03-14 03:07:57,25.26,credit,98,False,"Cleveland, OH",deviceC_17,merchantC_37,branch,4,3,False,False,33,59.67032967032967,7873.0,55.69,240.24,False
txnD004899,2025-03-14 08:50:20,50.38,credit,217,False,"Portland, OR",deviceC_25,merchantC_32,online,4,8,False,False,33,84.17582417582418,20543.0,55.97,240.21,False
txnD004900,2025-03-14 20:51:57,73.73,credit,66,False,"Atlanta, GA",deviceC_25,merchantC_140,atm,4,20,False,False,33,91.86813186813187,43297.0,56.39,240.18,False
txnD004901,2025-03-16 04:40:28,37.64,credit,32,False,"Baltimore, MD",deviceC_18,merchantC_85,mobile,6,4,True,True,33,75.56443556443556,114511.0,56.78,240.93,False
txnD004902,2025-03-17 08:51:30,9.1,debit,55,False,"Miami, FL",deviceC_4,merchantC_56,mobile,0,8,False,False,33,15.384615384615385,101462.0,55.97,240.88,False
txnD004903,2025-03-19 11:08:07,4.19,credit,132,False,"Miami, FL",deviceC_32,merchantC_55,branch,2,11,False,False,33,2.4675324675324677,180997.0,56.65,247.49,False
txnD004904,2025-03-19 23:07:07,7331.96,credit,8063,False,"Tallinn, Estoni",tempdev_14,rare_merchant,atm,2,23,False,False,33,99.5004995004995,43140.0,108.12,657.07,True
txnD004905,2025-03-20 00:20:00,23.08,credit,79,False,"Raleigh, NC",deviceC_17,merchantC_126,branch,3,0,False,False,33,55.30469530469531,4373.0,107.53,654.8,False
txnD004906,2025-03-20 04:32:29,7.55,debit,85,False,"Atlanta, GA",deviceC_19,merchantC_43,mobile,3,4,False,False,33,10.40959040959041,15149.0,106.84,652.58,False
txnD004907,2025-03-20 08:56:46,31.24,debit,73,True,"Portland, OR",deviceC_30,merchantC_146,atm,3,8,False,False,33,68.69130869130869,15857.0,106.32,650.35,False
txnD004908,2025-03-21 21:24:11,16.13,debit,130,False,"Miami, FL",deviceC_32,merchantC_21,mobile,4,21,False,False,33,37.97202797202797,131245.0,106.35,650.35,False
txnD004909,2025-03-22 04:03:23,19.35,debit,161,False,"Cleveland, OH",deviceC_6,merchantC_46,mobile,5,4,True,True,33,45.8041958041958,23952.0,105.76,648.16,False
txnD004910,2025-03-23 05:06:11,1350.32,credit,3870,False,"Kathmandu, Nepa",tempdev_74,rare_merchant,branch,6,5,True,True,33,97.52247752247753,90168.0,114.78,656.19,True
txnD004911,2025-03-24 21:22:14,3.82,debit,315,False,"Orlando, FL",deviceC_8,merchantC_33,atm,0,21,False,False,33,1.8781218781218783,144963.0,116.02,660.65,False
