account_id,transaction_id,date,amount,merchant_name,transaction_type,location,login_attempts,transaction_duration,is_holiday,amount_percentile,is_anomaly,anomaly_confidence
AC00494,TX002305,2023-03-15 17:10:12,1142.76,M058,Credit,Houston,1,71,False,1.0,False,0.5044978184422916
AC00202,TX002306,2023-12-04 18:43:37,5.66,M029,Debit,Fresno,1,33,False,0.0833333333333333,False,0.34593854104705946
AC00489,TX002307,2023-11-07 18:44:46,209.09,M091,Debit,Virginia Beach,1,203,False,1.0,False,0.24519999513764332
AC00378,TX002308,2023-11-16 17:26:37,521.81,M058,Debit,Virginia Beach,1,34,False,0.8333333333333334,False,0.27208201598361637
AC00255,TX002309,2023-01-09 16:08:44,588.36,M068,Debit,Charlotte,1,134,False,1.0,False,0.20150715389786633
AC00331,TX002310,2023-10-31 16:05:00,146.67,M025,Debit,Albuquerque,1,273,False,0.4285714285714285,False,0.25248360592527197
AC00243,TX002311,2023-03-14 17:06:18,176.52,M022,Credit,San Diego,5,94,False,0.75,True,0.8302106278467278
AC00066,TX002312,2023-10-23 16:03:49,57.34,M089,Debit,Atlanta,1,81,False,0.25,False,0.23211602854152225
AC00166,TX002313,2023-10-10 17:16:59,294.77,M087,Debit,Philadelphia,1,101,False,0.6666666666666666,False,0.19163311208776174
AC00288,TX002314,2023-08-31 17:29:03,881.32,M015,Debit,El Paso,1,59,False,1.0,False,0.3333807564488474
AC00005,TX002315,2023-02-22 16:18:32,162.59,M098,Debit,Indianapolis,1,19,False,0.3333333333333333,False,0.24558505413897433
AC00191,TX002316,2023-12-28 18:53:29,56.15,M089,Debit,Nashville,1,77,False,0.3333333333333333,False,0.18640982996524183
AC00443,TX002317,2023-09-19 16:32:00,524.55,M039,Debit,El Paso,1,175,False,0.5,False,0.30276420469724896
AC00096,TX002318,2023-05-12 18:38:11,535.4,M023,Debit,San Diego,1,110,False,1.0,False,0.286272525830602
AC00225,TX002319,2023-08-14 17:29:30,56.84,M088,Debit,Raleigh,1,185,False,0.1818181818181818,False,0.5583359261687592
AC00042,TX002320,2023-01-18 16:48:32,135.94,M020,Debit,Houston,1,258,False,0.4,False,0.3160807025112533
AC00460,TX002321,2023-07-03 17:26:49,47.1,M021,Credit,Washington,1,178,False,0.25,False,0.3610208740177421
AC00378,TX002322,2023-10-25 16:50:02,124.05,M031,Credit,Albuquerque,1,220,False,0.5,False,0.5219654904430892
AC00322,TX002323,2023-08-28 18:32:00,802.89,M037,Debit,Chicago,1,175,False,1.0,False,0.36638357139220157
AC00328,TX002324,2023-04-06 16:41:31,193.16,M100,Debit,Charlotte,1,109,False,0.8,False,0.02691877489806865
AC00337,TX002325,2023-06-28 17:47:15,541.52,M094,Credit,Indianapolis,1,161,False,0.625,False,0.3245176486457316
AC00003,TX002326,2023-01-02 16:45:05,20.17,M088,Debit,San Antonio,1,86,True,0.2,False,0.6131600220245152
AC00146,TX002327,2023-08-17 16:14:47,35.98,M004,Credit,Nashville,1,133,False,0.5,False,0.3455570373909936
AC00004,TX002328,2023-12-12 16:56:18,273.24,M011,Debit,Fresno,1,173,False,0.6666666666666666,False,0.21480407647134664
AC00386,TX002329,2023-12-12 17:20:46,663.45,M076,Debit,Albuquerque,1,147,False,1.0,False,0.3744604141753327
AC00187,TX002330,2023-02-13 16:44:51,343.86,M058,Debit,Charlotte,1,70,False,1.0,False,0.1417860193655332
AC00415,TX002331,2023-01-11 16:09:36,69.38,M042,Debit,Detroit,2,280,False,1.0,False,0.4627037568251538
AC00315,TX002332,2023-08-14 16:01:57,75.43,M096,Debit,Fresno,1,266,False,0.2,False,0.3032278767250233
AC00297,TX002333,2023-04-03 16:27:24,414.64,M060,Debit,Mesa,1,74,False,0.8,False,0.25602021726343693
AC00304,TX002334,2023-01-23 16:31:30,86.79,M100,Debit,Fort Worth,1,166,False,0.3636363636363636,False,0.12571840385776034
AC00016,TX002335,2023-03-06 17:37:32,1105.88,M047,Debit,Omaha,1,36,False,1.0,False,0.45906860071575745
AC00048,TX002336,2023-12-25 17:13:46,14.1,M027,Debit,Louisville,1,73,True,0.3333333333333333,False,0.6131496988122319
AC00485,TX002337,2023-12-26 17:10:01,63.33,M014,Credit,Louisville,1,124,False,0.5,False,0.48973233846600894
AC00064,TX002338,2023-06-22 17:05:42,606.27,M018,Debit,Louisville,1,42,False,1.0,False,0.20209388520875915
AC00081,TX002339,2023-08-14 16:20:49,4.47,M033,Debit,Baltimore,1,132,False,0.3333333333333333,False,0.2740375477704303
AC00228,TX002340,2023-08-28 16:41:21,289.01,M044,Debit,Miami,1,96,False,0.625,False,0.14613911037548458
AC00204,TX002341,2023-10-23 18:46:51,338.69,M026,Debit,Virginia Beach,1,169,False,0.5714285714285714,False,0.09816717138399524
AC00144,TX002342,2023-05-29 17:55:23,97.73,M018,Debit,Sacramento,1,156,True,0.25,False,0.543955991228481
AC00420,TX002343,2023-10-16 17:32:16,1021.16,M046,Debit,Albuquerque,1,104,False,1.0,False,0.3357003367820621
AC00448,TX002344,2023-03-10 16:28:07,27.61,M015,Credit,Fort Worth,1,26,False,0.2857142857142857,False,0.47987375660458004
AC00363,TX002345,2023-05-24 16:02:39,284.17,M074,Debit,Memphis,1,189,False,0.5,False,0.29182830290269823
AC00396,TX002346,2023-01-10 16:41:42,76.21,M055,Debit,Los Angeles,1,69,False,0.125,False,0.32982525522612866
AC00456,TX002347,2023-11-20 17:51:05,334.79,M097,Credit,Denver,1,292,False,0.7272727272727273,False,0.3289148015502008
AC00363,TX002348,2023-08-25 17:47:07,584.51,M010,Debit,Denver,1,76,False,0.8333333333333334,False,0.13371823738907257
AC00326,TX002349,2023-05-19 16:31:11,432.18,M008,Debit,Las Vegas,1,162,False,1.0,False,0.2832457475882682
AC00500,TX002350,2023-10-09 16:44:50,134.55,M026,Debit,San Jose,1,165,True,0.5,False,0.4610016020212009
AC00076,TX002351,2023-02-10 16:34:00,61.66,M085,Debit,Sacramento,1,86,False,0.2857142857142857,False,0.3419703350297485
AC00063,TX002352,2023-02-06 18:39:50,12.35,M092,Debit,Fresno,1,22,False,0.2,False,0.3783188678902872
AC00376,TX002353,2023-02-23 17:30:07,213.25,M076,Debit,San Francisco,1,63,False,0.6666666666666666,False,0.43701603106919856
AC00392,TX002354,2023-10-16 16:11:52,34.93,M056,Debit,Columbus,1,72,False,0.3333333333333333,False,0.3743713308638742
AC00282,TX002355,2023-01-10 16:28:02,959.48,M004,Debit,Miami,1,36,False,1.0,False,0.35627815078179814
AC00238,TX002356,2023-11-06 17:20:40,335.68,M062,Debit,Tucson,1,142,False,1.0,False,0.13060712977280028
AC00130,TX002357,2023-01-30 18:50:14,423.96,M086,Debit,San Diego,1,75,False,0.8888888888888888,False,0.24564363486008609
AC00194,TX002358,2023-03-02 17:02:57,361.38,M095,Credit,Milwaukee,3,71,False,1.0,True,0.698175205115664
AC00132,TX002359,2023-12-29 16:30:53,220.82,M089,Debit,Louisville,1,31,False,1.0,False,0.23269530517588538
AC00071,TX002360,2023-01-02 17:00:33,717.36,M020,Credit,San Diego,1,138,True,0.875,True,0.7059749097911443
AC00457,TX002361,2023-08-03 17:32:39,406.12,M004,Debit,Houston,1,106,False,1.0,False,0.20537178303506307
AC00153,TX002362,2023-05-10 17:02:51,427.83,M066,Debit,Phoenix,1,29,False,0.8571428571428571,False,0.32415408556751135
AC00003,TX002363,2023-03-06 17:26:59,416.62,M091,Credit,Baltimore,1,67,False,1.0,False,0.300039352878779
AC00327,TX002364,2023-04-10 17:04:28,21.9,M084,Debit,Phoenix,1,30,False,0.3333333333333333,False,0.3130206669481353
AC00362,TX002365,2023-12-08 16:51:28,717.74,M020,Credit,Sacramento,1,168,False,1.0,False,0.5532086560087107
AC00195,TX002366,2023-09-18 16:40:55,393.68,M087,Debit,San Diego,1,141,False,0.5,False,0.20900300236619007
AC00010,TX002367,2023-01-12 17:10:03,281.91,M069,Debit,Denver,1,269,False,0.5714285714285714,False,0.4365129624289395
AC00032,TX002368,2023-01-26 16:17:52,239.85,M047,Debit,Tucson,1,50,False,0.3333333333333333,False,0.1873097190997463
AC00202,TX002369,2023-09-22 17:40:23,237.84,M047,Debit,Nashville,1,16,False,0.5,False,0.22286496196611352
AC00262,TX002370,2023-01-26 18:07:00,459.29,M016,Credit,Kansas City,1,109,False,0.8,False,0.37202852607939346
AC00158,TX002371,2023-12-22 17:31:59,196.49,M016,Debit,Oklahoma City,1,65,False,0.4285714285714285,False,0.15552768143715626
AC00465,TX002372,2023-09-11 16:35:15,21.23,M094,Debit,Virginia Beach,4,103,False,0.125,False,0.430531395372426
AC00260,TX002373,2023-10-16 18:47:17,95.23,M077,Debit,Denver,3,60,False,0.5,False,0.4859753549996304
AC00130,TX002374,2023-08-28 17:59:32,344.87,M090,Debit,Houston,1,25,False,0.6666666666666666,False,0.3396079576369764
AC00500,TX002375,2023-07-06 16:47:00,129.62,M070,Credit,San Jose,1,124,False,0.25,False,0.46579541069265745
AC00384,TX002376,2023-07-24 17:07:27,16.53,M017,Debit,Houston,1,220,False,0.1428571428571428,False,0.48675179949360403
AC00027,TX002377,2023-11-13 16:16:48,277.02,M042,Credit,Denver,1,227,False,1.0,False,0.35456154229395326
AC00176,TX002378,2023-06-14 16:24:08,13.02,M014,Debit,Charlotte,1,42,False,0.25,False,0.31843458947049386
AC00150,TX002379,2023-01-30 17:36:54,199.02,M081,Debit,Memphis,1,185,False,0.7142857142857143,False,0.24444137681624567
AC00443,TX002380,2023-07-31 18:52:14,684.5,M035,Debit,Fort Worth,1,76,False,0.75,False,0.16530339365277494
AC00098,TX002381,2023-09-25 16:44:52,1173.74,M086,Credit,Virginia Beach,1,61,False,0.8,False,0.5760335469474978
AC00452,TX002382,2023-06-19 17:25:35,45.92,M087,Debit,Nashville,1,23,True,0.2857142857142857,False,0.5813805125589847
AC00119,TX002383,2023-09-11 17:15:04,761.73,M075,Debit,Columbus,1,27,False,1.0,False,0.4146170425346502
AC00342,TX002384,2023-05-30 17:13:38,331.38,M051,Debit,Miami,1,122,False,1.0,False,0.33084699879547286
AC00190,TX002385,2023-03-20 17:25:15,602.8,M003,Debit,Baltimore,1,173,False,1.0,False,0.12587891104320936
AC00075,TX002386,2023-08-10 17:12:55,64.12,M097,Credit,Indianapolis,1,222,False,0.2,False,0.38152010229182654
AC00450,TX002387,2023-02-13 18:27:34,57.38,M062,Debit,Kansas City,1,86,False,0.3333333333333333,False,0.22911628783176216
AC00300,TX002388,2023-05-15 18:30:55,94.64,M036,Credit,New York,1,144,False,0.4,False,0.4411049727535962
AC00183,TX002389,2023-04-24 16:07:53,155.56,M014,Credit,Austin,1,64,False,0.5,False,0.3789668387812133
AC00079,TX002390,2023-07-04 16:21:12,301.39,M050,Credit,Denver,1,104,True,1.0,True,0.689171725707172
AC00004,TX002391,2023-10-30 16:38:14,136.31,M055,Debit,Nashville,1,65,False,0.5555555555555556,False,0.172416752873528
AC00063,TX002392,2023-06-12 16:03:42,4.39,M084,Debit,Philadelphia,1,63,False,0.1,False,0.24213177283971557
AC00345,TX002393,2023-06-12 16:26:36,429.25,M090,Debit,Seattle,1,107,False,0.7777777777777778,False,0.29118234474458843
AC00177,TX002394,2023-01-03 17:56:37,138.54,M028,Credit,Austin,1,93,False,0.2222222222222222,False,0.3660126925396944
AC00165,TX002395,2023-08-10 16:58:10,33.03,M019,Debit,Washington,1,28,False,0.1666666666666666,False,0.413778908465783
AC00097,TX002396,2023-02-27 16:28:23,76.39,M005,Debit,Sacramento,1,80,False,0.6666666666666666,False,0.2867730752996534
AC00241,TX002397,2023-03-07 17:49:13,25.32,M090,Debit,Oklahoma City,1,25,False,0.1111111111111111,False,0.44718305440330636
AC00308,TX002398,2023-03-06 17:25:20,330.91,M041,Debit,Kansas City,1,28,False,1.0,False,0.3048682965589682
AC00308,TX002399,2023-11-08 17:53:52,153.55,M099,Debit,Denver,1,16,False,0.5,False,0.14066818791114555
AC00088,TX002400,2023-02-28 17:34:08,217.61,M039,Debit,Omaha,1,120,False,0.5,False,0.3060013319009229
AC00370,TX002401,2023-10-16 16:22:32,131.69,M067,Credit,Denver,1,59,False,0.2857142857142857,False,0.32900148053623735
AC00073,TX002402,2023-10-12 17:39:08,953.17,M024,Debit,Raleigh,1,84,False,1.0,True,0.6248960207309666
AC00452,TX002403,2023-10-25 17:37:30,68.49,M051,Debit,Nashville,1,49,False,0.5714285714285714,False,0.3305947854977688
AC00111,TX002404,2023-06-07 17:05:41,1493.0,M096,Debit,Colorado Springs,1,151,False,1.0,False,0.40177214952372436
AC00150,TX002405,2023-02-27 17:52:43,470.62,M002,Debit,Tucson,1,127,False,0.8571428571428571,False,0.3693000006622848
AC00103,TX002406,2023-10-03 17:14:49,385.35,M045,Debit,Miami,1,269,False,0.4,False,0.3596498743893948
AC00176,TX002407,2023-07-25 18:58:19,74.72,M031,Debit,Phoenix,1,132,False,0.375,False,0.40611577074878696
AC00194,TX002408,2023-06-08 16:49:20,352.03,M001,Credit,Phoenix,1,219,False,0.8,False,0.42826436439772214
AC00225,TX002409,2023-08-28 18:27:59,275.87,M096,Debit,Seattle,1,112,False,0.6363636363636364,False,0.1576589499849788
AC00267,TX002410,2023-11-24 17:55:11,90.94,M084,Credit,Colorado Springs,1,56,False,0.3,False,0.3404915822340906
AC00129,TX002411,2023-10-03 16:22:49,206.25,M074,Debit,Baltimore,1,56,False,0.5,False,0.2736859471491492
AC00362,TX002412,2023-01-16 16:55:13,116.76,M067,Debit,Philadelphia,1,212,True,0.5,False,0.5407611612604614
AC00155,TX002413,2023-03-27 16:26:42,91.5,M033,Debit,Omaha,1,77,False,0.1666666666666666,False,0.30596426057664033
AC00019,TX002414,2023-04-03 16:34:10,489.31,M089,Debit,Louisville,1,36,False,1.0,False,0.23395535833702907
AC00028,TX002415,2023-09-25 17:11:19,1664.33,M064,Debit,San Antonio,1,65,False,1.0,False,0.49339460214615155
AC00459,TX002416,2023-02-13 16:03:33,414.49,M051,Credit,Phoenix,1,108,False,1.0,False,0.492868254585387
AC00069,TX002417,2023-12-05 16:04:34,315.13,M045,Debit,Omaha,1,143,False,0.8571428571428571,False,0.30499485843494556
AC00046,TX002418,2023-10-03 16:39:18,28.38,M042,Debit,Tucson,1,260,False,0.3333333333333333,False,0.2516278517968264
AC00067,TX002419,2023-03-17 17:03:03,456.05,M073,Debit,Detroit,1,20,False,0.7142857142857143,False,0.24563883420546972
AC00257,TX002420,2023-08-17 17:10:25,277.22,M035,Debit,Kansas City,1,41,False,0.5454545454545454,False,0.18733372777596388
AC00215,TX002421,2023-05-08 16:48:31,54.84,M002,Debit,Kansas City,1,124,False,0.4,False,0.38201724715980534
AC00152,TX002422,2024-01-01 16:25:13,29.92,M010,Credit,Denver,1,63,True,0.25,False,0.5827621273043863
AC00306,TX002423,2023-02-03 17:00:39,133.06,M072,Debit,Las Vegas,1,143,False,0.3333333333333333,False,0.30761506923518134
AC00340,TX002424,2023-06-21 16:38:54,332.06,M086,Debit,Seattle,4,221,False,0.6666666666666666,False,0.577140058422645
AC00116,TX002425,2023-10-17 17:51:19,14.34,M004,Credit,Memphis,1,24,False,0.3333333333333333,False,0.41990687994262893
AC00306,TX002426,2023-06-08 16:20:29,468.32,M095,Debit,Fresno,1,152,False,1.0,False,0.3420589808456879
AC00032,TX002427,2023-12-07 16:02:47,582.17,M093,Debit,Tucson,1,135,False,0.8888888888888888,False,0.16139425497640156
AC00374,TX002428,2023-12-15 17:01:58,245.62,M021,Debit,San Antonio,1,127,False,0.6666666666666666,False,0.3089582606751177
AC00303,TX002429,2023-11-28 16:17:46,981.9,M029,Credit,Baltimore,1,112,False,0.8333333333333334,False,0.3677581599543021
AC00464,TX002430,2023-12-29 18:29:23,83.6,M090,Debit,San Jose,1,192,False,0.375,False,0.31200161018062644
AC00245,TX002431,2023-05-25 16:27:17,331.22,M035,Credit,Oklahoma City,1,161,False,1.0,False,0.29538059473996475
AC00373,TX002432,2023-11-16 18:09:35,57.49,M014,Credit,Detroit,1,177,False,0.3333333333333333,False,0.5365308053969567
AC00386,TX002433,2023-11-23 17:17:59,85.58,M029,Debit,Fort Worth,1,60,True,0.375,False,0.5735700846242028
AC00078,TX002434,2023-04-11 17:06:47,157.56,M056,Debit,Indianapolis,1,159,False,0.3333333333333333,False,0.35729893787540246
AC00424,TX002435,2023-02-24 16:57:24,230.3,M032,Debit,Colorado Springs,1,24,False,0.6,False,0.2243674770618561
AC00033,TX002436,2023-12-06 16:42:18,305.92,M057,Debit,El Paso,1,88,False,0.8333333333333334,False,0.38187263535449023
AC00046,TX002437,2023-11-06 16:24:45,942.7,M048,Debit,Boston,1,29,False,1.0,False,0.5156610978291197
AC00298,TX002438,2023-02-17 16:37:06,116.33,M090,Debit,Fresno,1,144,False,0.5714285714285714,False,0.3240051117750595
AC00432,TX002439,2023-04-04 16:07:04,537.71,M078,Credit,Mesa,1,175,False,1.0,False,0.4224002329733728
AC00439,TX002440,2023-09-26 17:27:17,538.17,M055,Credit,Washington,1,252,False,0.7777777777777778,False,0.3364789584842392
AC00407,TX002441,2023-07-20 18:13:07,219.44,M003,Debit,Washington,1,23,False,0.5714285714285714,False,0.2076435321972081
AC00004,TX002442,2023-10-09 16:01:25,61.62,M066,Debit,Miami,1,19,True,0.3333333333333333,False,0.4394706404935259
AC00079,TX002443,2023-07-13 16:35:37,58.77,M036,Debit,Memphis,1,191,False,0.6,False,0.36253899827210423
AC00356,TX002444,2023-09-07 17:44:26,538.13,M045,Debit,Charlotte,1,165,False,0.875,False,0.2595847573012457
AC00269,TX002445,2023-08-29 16:22:40,177.05,M060,Debit,Philadelphia,1,235,False,1.0,False,0.24418950815435306
AC00439,TX002446,2023-09-04 17:32:35,403.01,M029,Debit,Washington,3,286,True,0.5555555555555556,True,0.7428444643404285
AC00014,TX002447,2023-03-30 17:50:23,719.76,M038,Debit,San Francisco,1,190,False,1.0,False,0.34410134533652076
AC00140,TX002448,2023-04-06 18:06:12,163.22,M029,Debit,Miami,1,217,False,0.7142857142857143,False,0.21701599558085263
AC00460,TX002449,2023-10-23 16:19:39,242.85,M036,Debit,San Antonio,1,93,False,0.4166666666666667,False,0.37932279269869523
AC00494,TX002450,2023-11-03 16:45:25,291.22,M095,Credit,Baltimore,1,100,False,0.5,False,0.47624997203678476
AC00325,TX002451,2023-12-04 16:08:59,56.52,M077,Debit,Omaha,1,152,False,0.2,False,0.3812724952514268
AC00150,TX002452,2023-02-28 17:37:48,195.8,M052,Debit,Raleigh,1,186,False,0.5714285714285714,False,0.46815888781858583
AC00242,TX002453,2023-04-24 18:29:26,66.76,M004,Credit,Austin,1,44,False,0.4444444444444444,False,0.35838238093176567
AC00222,TX002454,2023-10-09 16:17:07,190.9,M002,Debit,Jacksonville,1,40,True,0.5,True,0.6313848864611386
AC00170,TX002455,2023-11-24 17:00:27,106.99,M078,Debit,Omaha,1,152,False,0.5714285714285714,False,0.21044354735993162
AC00043,TX002456,2023-05-05 16:52:44,655.81,M044,Debit,Omaha,2,164,False,0.75,False,0.3902911132359776
AC00487,TX002457,2023-06-16 16:41:13,107.1,M052,Credit,Philadelphia,1,175,False,0.75,False,0.39962530952827235
AC00315,TX002458,2023-02-06 17:32:11,79.92,M003,Debit,Miami,2,274,False,0.4,False,0.3363926751487712
AC00312,TX002459,2023-08-14 16:09:21,430.83,M079,Debit,Los Angeles,1,292,False,0.75,False,0.4153134769435136
AC00483,TX002460,2023-10-16 16:13:57,235.34,M085,Debit,Washington,1,68,False,0.5,False,0.19571315086203425
AC00430,TX002461,2023-09-04 17:17:40,86.35,M026,Credit,Indianapolis,1,24,True,0.4285714285714285,False,0.6016044487922647
AC00320,TX002462,2023-03-02 16:41:57,337.99,M069,Debit,Colorado Springs,1,115,False,0.8,False,0.35195273689366646
AC00464,TX002463,2023-09-27 16:50:01,577.13,M065,Credit,San Jose,1,66,False,0.875,False,0.5280640789041895
AC00436,TX002464,2023-08-28 16:41:57,213.33,M088,Debit,Omaha,1,161,False,0.6,False,0.2226614988367553
AC00279,TX002465,2023-03-02 17:32:19,54.52,M047,Debit,Indianapolis,1,164,False,0.4444444444444444,False,0.2036897013986447
AC00436,TX002466,2023-12-11 16:40:52,100.13,M068,Debit,Denver,1,168,False,0.4,False,0.23987122452242668
AC00251,TX002467,2023-11-03 16:08:00,883.92,M006,Credit,Tucson,1,129,False,0.75,False,0.456622481610019
AC00412,TX002468,2023-05-02 16:01:04,69.8,M004,Credit,New York,1,138,False,0.25,False,0.3715047777772079
AC00284,TX002469,2023-10-11 17:36:16,768.94,M051,Debit,Indianapolis,1,53,False,0.875,False,0.47067063121380637
AC00054,TX002470,2023-11-15 16:00:38,179.62,M082,Debit,Tucson,1,119,False,0.7777777777777778,False,0.2657993945819598
AC00128,TX002471,2023-03-24 16:34:27,425.91,M038,Debit,Jacksonville,1,47,False,0.5714285714285714,False,0.17904530403166527
AC00236,TX002472,2023-03-08 17:43:41,263.34,M084,Debit,Denver,1,55,False,0.5,False,0.07699447410901837
AC00275,TX002473,2023-03-15 17:53:09,113.03,M001,Credit,Tucson,1,12,False,0.3333333333333333,False,0.3942039258424162
AC00122,TX002474,2023-07-31 17:49:23,11.02,M070,Debit,Austin,1,42,False,0.1666666666666666,False,0.2395611987206631
AC00302,TX002475,2023-12-07 17:13:16,865.17,M009,Debit,Houston,1,161,False,1.0,False,0.48130842400623064
AC00058,TX002476,2023-12-18 18:11:24,152.0,M060,Debit,Albuquerque,1,63,False,0.2857142857142857,False,0.2382072496099612
AC00058,TX002477,2023-06-12 17:30:53,270.39,M006,Debit,Jacksonville,1,104,False,0.7142857142857143,False,0.31018588090099836
AC00042,TX002478,2023-05-26 17:10:40,246.41,M071,Debit,Detroit,1,23,False,0.8,False,0.2827238476432701
AC00276,TX002479,2023-03-07 17:24:45,336.84,M073,Debit,Washington,1,100,False,0.6,False,0.18134505133870593
AC00275,TX002480,2023-10-27 17:02:06,261.45,M071,Credit,Oklahoma City,1,96,False,0.7777777777777778,False,0.2923412434096396
AC00070,TX002481,2023-03-30 16:52:05,99.98,M093,Credit,Washington,1,152,False,0.375,False,0.373630562324036
AC00317,TX002482,2023-04-03 16:19:59,400.69,M066,Debit,Las Vegas,1,26,False,0.5714285714285714,False,0.30108097350491714
AC00347,TX002483,2023-12-25 16:25:42,411.47,M080,Debit,Fort Worth,1,120,True,1.0,False,0.5599020443531184
AC00179,TX002484,2023-06-21 17:48:16,204.63,M090,Debit,Las Vegas,1,92,False,0.1666666666666666,False,0.3451770697111768
AC00172,TX002485,2023-07-18 17:56:55,421.56,M047,Debit,San Jose,1,144,False,0.4,False,0.21693103038298142
AC00051,TX002486,2023-07-20 16:05:11,193.38,M069,Debit,Memphis,1,285,False,0.5,False,0.3521588837022756
